transaction_count,total_spent,avg_transaction,std_transaction,total_items,avg_items,first_purchase,last_purchase,recency_days,customer_lifetime_days,customer_id,age,gender,city,loyalty_tier,cluster
4,4159.02,1039.755,677.3652557520204,23,5.75,2025-02-04 19:19:53.949532,2025-08-22 19:19:53.933530,73,198,2676,76,M,New York,Gold,0
1,478.47,478.47,0.0,3,3.0,2025-10-28 19:19:53.934529,2025-10-28 19:19:53.934529,6,0,2678,74,M,Chicago,Silver,1
3,2849.39,949.7966666666666,1232.7655223250417,15,5.0,2025-01-27 19:19:53.940529,2025-03-22 19:19:53.934529,226,53,2680,19,F,Chicago,Gold,1
4,4698.8099999999995,1174.7024999999999,518.0179537670485,14,3.5,2024-11-30 19:19:53.938529,2025-07-18 19:19:53.929529,108,229,2682,54,M,Los Angeles,Gold,0
3,7118.85,2372.9500000000003,1962.6723091489318,17,5.666666666666667,2025-05-25 19:19:53.943532,2025-09-20 19:19:53.929529,44,117,2683,22,M,New York,Silver,0
1,1833.72,1833.72,0.0,4,4.0,2025-06-03 19:19:53.938529,2025-06-03 19:19:53.938529,153,0,2684,18,M,New York,Gold,1
1,525.81,525.81,0.0,3,3.0,2025-05-07 19:19:53.952915,2025-05-07 19:19:53.952915,180,0,2686,29,F,Phoenix,Bronze,1
8,9999.29,1249.91125,1220.7844418059058,36,4.5,2025-03-22 19:19:53.934529,2025-11-03 19:19:53.945531,0,226,2687,73,M,Chicago,Bronze,0
1,149.03,149.03,0.0,7,7.0,2025-06-02 19:19:53.934529,2025-06-02 19:19:53.934529,154,0,2688,53,M,Houston,Silver,1
1,833.56,833.56,0.0,2,2.0,2025-05-26 19:19:53.954921,2025-05-26 19:19:53.954921,161,0,2689,62,F,Los Angeles,Silver,1
2,3404.5400000000004,1702.2700000000002,2278.991013628619,11,5.5,2024-12-12 19:19:53.949532,2025-09-12 19:19:53.939529,52,273,2690,40,F,Los Angeles,Bronze,0
3,2983.12,994.3733333333333,966.8153615522115,13,4.333333333333333,2024-12-22 19:19:53.935529,2025-05-26 19:19:53.927531,161,154,2691,64,M,New York,Bronze,0
1,549.08,549.08,0.0,2,2.0,2025-10-14 19:19:53.946533,2025-10-14 19:19:53.946533,20,0,2692,48,F,Phoenix,Silver,1
2,3435.95,1717.975,499.0830372292771,15,7.5,2025-02-27 19:19:53.937529,2025-04-01 19:19:53.927531,216,32,2694,27,F,Houston,Bronze,1
3,1727.6499999999999,575.8833333333333,156.7789514996619,11,3.6666666666666665,2024-11-16 19:19:53.932529,2024-12-19 19:19:53.943532,319,33,2695,20,M,Chicago,Gold,1
1,624.64,624.64,0.0,4,4.0,2025-01-29 19:19:53.927531,2025-01-29 19:19:53.927531,278,0,2696,71,M,Chicago,Bronze,1
2,662.52,331.26,405.5964496886036,4,2.0,2024-11-22 19:19:53.935529,2025-04-29 19:19:53.931529,188,157,2697,31,M,Phoenix,Silver,1
1,942.72,942.72,0.0,2,2.0,2025-01-07 19:19:53.939529,2025-01-07 19:19:53.939529,300,0,2698,33,M,New York,Silver,1
1,70.1,70.1,0.0,2,2.0,2025-02-11 19:19:53.938529,2025-02-11 19:19:53.938529,265,0,2700,46,F,Houston,Bronze,1
4,8015.6900000000005,2003.9225000000001,1314.2452271519448,27,6.75,2024-11-19 19:19:53.934529,2025-10-23 19:19:53.940529,11,338,2701,27,M,Chicago,Silver,0
1,758.72,758.72,0.0,2,2.0,2025-10-30 19:19:53.927531,2025-10-30 19:19:53.927531,4,0,2702,29,M,New York,Bronze,1
2,2513.84,1256.92,215.61099971940212,14,7.0,2024-11-29 19:19:53.940529,2025-02-28 19:19:53.932529,248,90,2703,47,M,Phoenix,Silver,1
1,2864.48,2864.48,0.0,8,8.0,2025-07-19 19:19:53.928529,2025-07-19 19:19:53.928529,107,0,2704,58,M,Chicago,Gold,1
1,1386.21,1386.21,0.0,3,3.0,2025-01-29 19:19:53.934529,2025-01-29 19:19:53.934529,278,0,2705,18,M,Houston,Bronze,1
2,590.25,295.125,188.39445971153182,4,2.0,2025-01-15 19:19:53.940529,2025-03-01 19:19:53.937529,247,44,2706,22,F,Phoenix,Bronze,1
1,1809.8,1809.8,0.0,5,5.0,2025-10-16 19:19:53.938529,2025-10-16 19:19:53.938529,18,0,2707,37,F,Los Angeles,Gold,1
1,3392.01,3392.01,0.0,9,9.0,2024-11-09 19:19:53.939529,2024-11-09 19:19:53.939529,359,0,2708,25,M,Houston,Silver,1
8,9503.14,1187.8925,966.0955582246658,42,5.25,2024-11-07 19:19:53.953922,2025-06-16 19:19:53.928529,140,220,2709,60,F,Phoenix,Silver,0
3,4843.02,1614.3400000000001,1014.3528789824576,16,5.333333333333333,2025-03-01 19:19:53.928529,2025-07-28 19:19:53.952915,98,149,2710,29,M,New York,Bronze,0
2,3202.2000000000003,1601.1000000000001,1761.035296409473,8,4.0,2025-01-30 19:19:53.930529,2025-08-01 19:19:53.936529,94,183,2711,18,F,Los Angeles,Gold,1
4,1867.15,466.7875,530.4844110417698,9,2.25,2024-11-23 19:19:53.929529,2025-06-02 19:19:53.943532,154,191,2712,74,F,Houston,Bronze,0
1,925.78,925.78,0.0,2,2.0,2025-02-04 19:19:53.928529,2025-02-04 19:19:53.928529,272,0,2713,71,M,New York,Bronze,1
3,3717.04,1239.0133333333333,1154.6281246069373,15,5.0,2025-01-04 19:19:53.928529,2025-09-13 19:19:53.936529,51,252,2714,37,F,Los Angeles,Silver,0
1,1115.1,1115.1,0.0,5,5.0,2024-12-27 19:19:53.932529,2024-12-27 19:19:53.932529,311,0,2715,45,F,Chicago,Silver,1
1,64.25,64.25,0.0,5,5.0,2025-09-19 19:19:53.937529,2025-09-19 19:19:53.937529,45,0,2717,60,M,Phoenix,Silver,1
1,398.25,398.25,0.0,9,9.0,2025-04-06 19:19:53.928529,2025-04-06 19:19:53.928529,211,0,2718,54,F,Houston,Silver,1
1,1761.2,1761.2,0.0,4,4.0,2025-08-30 19:19:53.939529,2025-08-30 19:19:53.939529,65,0,2719,64,F,Los Angeles,Gold,1
2,1489.21,744.605,360.75880869356473,5,2.5,2025-06-27 19:19:53.929529,2025-07-26 19:19:53.930529,100,29,2720,54,F,New York,Bronze,1
3,2609.99,869.9966666666666,827.7041681865167,14,4.666666666666667,2025-02-24 19:19:53.940529,2025-07-29 19:19:53.929529,97,154,2721,29,M,Chicago,Gold,0
3,2699.1,899.6999999999999,558.121731882929,13,4.333333333333333,2024-12-04 19:19:53.932529,2025-07-01 19:19:53.938529,125,209,2722,54,F,Houston,Bronze,0
4,10326.22,2581.555,937.3875102112253,22,5.5,2024-12-11 19:19:53.940529,2025-09-27 19:19:53.943532,37,290,2723,66,F,Houston,Silver,0
2,680.15,340.075,209.21168334966382,2,1.0,2025-05-03 19:19:53.932529,2025-06-19 19:19:53.954921,137,47,2724,66,F,New York,Gold,1
3,3059.1899999999996,1019.7299999999999,1517.951058400764,17,5.666666666666667,2024-12-10 19:19:53.954921,2025-07-02 19:19:53.928529,124,203,2725,73,M,Chicago,Bronze,0
3,2043.0,681.0,447.86036573914424,9,3.0,2025-04-26 19:19:53.930529,2025-08-28 19:19:53.939529,67,124,2726,61,M,Los Angeles,Silver,1
1,3294.27,3294.27,0.0,7,7.0,2025-06-10 19:19:53.938529,2025-06-10 19:19:53.938529,146,0,2727,73,M,New York,Silver,1
1,2668.68,2668.68,0.0,7,7.0,2025-09-12 19:19:53.933530,2025-09-12 19:19:53.933530,52,0,2728,45,M,Los Angeles,Gold,1
2,2780.9700000000003,1390.4850000000001,1372.586186164643,6,3.0,2025-06-18 19:19:53.939529,2025-07-12 19:19:53.938529,114,23,2729,64,F,Houston,Gold,1
2,1558.32,779.16,715.8183367307657,9,4.5,2025-06-27 19:19:53.927531,2025-10-28 19:19:53.939529,6,123,2730,32,M,Los Angeles,Gold,1
3,6245.1,2081.7000000000003,1992.2986366506402,21,7.0,2024-12-18 19:19:53.945531,2025-05-27 19:19:53.935529,160,159,2731,23,F,Chicago,Silver,0
4,9716.4,2429.1,754.7865999517126,29,7.25,2025-01-02 19:19:53.954921,2025-09-03 19:19:53.927531,61,243,2732,61,F,Phoenix,Bronze,0
1,1278.72,1278.72,0.0,3,3.0,2025-07-23 19:19:53.952915,2025-07-23 19:19:53.952915,103,0,2733,76,F,Chicago,Bronze,1
1,1981.17,1981.17,0.0,9,9.0,2025-03-12 19:19:53.927531,2025-03-12 19:19:53.927531,236,0,2734,78,F,Los Angeles,Gold,1
2,1253.3999999999999,626.6999999999999,771.2272241045437,11,5.5,2025-03-14 19:19:53.927531,2025-05-14 19:19:53.930529,173,61,2735,37,M,New York,Bronze,1
4,8256.64,2064.16,650.4872536798858,26,6.5,2024-11-24 19:19:53.927531,2025-08-19 19:19:53.939529,76,268,2736,67,M,Houston,Silver,0
1,589.14,589.14,0.0,2,2.0,2025-09-25 19:19:53.929529,2025-09-25 19:19:53.929529,39,0,2737,31,M,Phoenix,Bronze,1
2,1579.67,789.835,465.04291678295675,12,6.0,2025-03-18 19:19:53.942531,2025-08-10 19:19:53.929529,85,144,2738,19,M,New York,Silver,1
4,2605.0699999999997,651.2674999999999,609.2123015487568,16,4.0,2024-11-12 19:19:53.944533,2025-04-09 19:19:53.939529,208,147,2739,26,M,New York,Gold,0
4,1949.11,487.2775,325.23160407879595,18,4.5,2024-12-04 19:19:53.940529,2025-06-28 19:19:53.940529,128,206,2740,54,F,Chicago,Bronze,0
2,4600.26,2300.13,1997.9019259713425,13,6.5,2025-08-04 19:19:53.930529,2025-08-14 19:19:53.939529,81,10,2741,37,M,Los Angeles,Silver,1
1,571.62,571.62,0.0,2,2.0,2024-12-30 19:19:53.938529,2024-12-30 19:19:53.938529,308,0,2742,43,M,Chicago,Gold,1
2,706.98,353.49,49.17220556371249,5,2.5,2025-07-12 19:19:53.931529,2025-07-15 19:19:53.933530,111,3,2744,18,M,Chicago,Gold,1
2,2582.0600000000004,1291.0300000000002,1148.723250308794,7,3.5,2025-06-05 19:19:53.927531,2025-06-28 19:19:53.940529,128,23,2745,72,F,New York,Gold,1
4,5331.41,1332.8525,446.8719541714383,19,4.75,2024-12-28 19:19:53.929529,2025-06-12 19:19:53.928529,144,165,2746,52,F,Houston,Bronze,0
1,1981.53,1981.53,0.0,9,9.0,2025-10-18 19:19:53.935529,2025-10-18 19:19:53.935529,16,0,2747,23,F,Los Angeles,Silver,1
5,5626.68,1125.336,1562.8842550009902,20,4.0,2024-12-21 19:19:53.953922,2025-08-03 19:19:53.935529,92,224,2748,54,F,Phoenix,Bronze,0
1,406.5,406.5,0.0,5,5.0,2025-03-01 19:19:53.944533,2025-03-01 19:19:53.944533,247,0,2749,70,F,Phoenix,Silver,1
2,4471.72,2235.86,1923.4152976411517,13,6.5,2025-04-10 19:19:53.937529,2025-07-15 19:19:53.933530,111,95,2750,76,M,New York,Gold,0
2,4499.3,2249.65,1128.9525447068181,15,7.5,2025-06-07 19:19:53.940529,2025-08-20 19:19:53.952915,75,74,2751,22,F,Chicago,Bronze,0
4,6740.650000000001,1685.1625000000001,1797.384935387613,19,4.75,2024-12-18 19:19:53.954921,2025-10-10 19:19:53.949532,24,295,2753,66,F,New York,Silver,0
1,1528.8,1528.8,0.0,7,7.0,2025-04-15 19:19:53.948531,2025-04-15 19:19:53.948531,202,0,2756,29,F,Chicago,Bronze,1
3,4939.2300000000005,1646.41,1998.8733101424912,11,3.6666666666666665,2025-05-16 19:19:53.928529,2025-10-07 19:19:53.947530,27,144,2757,59,M,Los Angeles,Silver,0
3,4989.85,1663.2833333333335,669.7484139834401,16,5.333333333333333,2025-01-12 19:19:53.939529,2025-10-05 19:19:53.931529,29,265,2758,37,M,Houston,Silver,0
2,1133.41,566.705,276.1888376636536,7,3.5,2025-01-04 19:19:53.954921,2025-04-21 19:19:53.939529,196,106,2759,70,F,Los Angeles,Bronze,1
1,2219.94,2219.94,0.0,6,6.0,2025-04-19 19:19:53.948531,2025-04-19 19:19:53.948531,198,0,2760,67,M,Phoenix,Bronze,1
4,6351.96,1587.99,1408.9710121929406,15,3.75,2025-01-28 19:19:53.934529,2025-07-13 19:19:53.929529,113,165,2762,76,M,Houston,Bronze,0
2,3108.79,1554.395,171.07034357246133,17,8.5,2024-12-04 19:19:53.928529,2025-09-27 19:19:53.945531,37,297,2763,60,F,Los Angeles,Silver,0
5,3414.35,682.87,417.92985260686993,21,4.2,2024-11-09 19:19:53.934529,2025-08-11 19:19:53.940529,84,275,2764,79,F,Los Angeles,Bronze,0
2,2712.29,1356.145,918.5387798291372,13,6.5,2025-07-12 19:19:53.935529,2025-09-10 19:19:53.935529,54,60,2765,51,F,Los Angeles,Silver,1
3,1999.02,666.34,216.70873794104384,12,4.0,2024-12-04 19:19:53.939529,2025-02-28 19:19:53.933530,248,85,2766,42,M,Los Angeles,Bronze,1
1,1841.96,1841.96,0.0,4,4.0,2025-02-19 19:19:53.928529,2025-02-19 19:19:53.928529,257,0,2767,67,F,New York,Bronze,1
1,46.17,46.17,0.0,3,3.0,2024-11-27 19:19:53.932529,2024-11-27 19:19:53.932529,341,0,2768,46,M,Phoenix,Gold,1
4,6260.8,1565.2,1274.6365278776534,19,4.75,2025-01-26 19:19:53.929529,2025-10-19 19:19:53.949532,15,266,2769,74,M,Houston,Gold,0
1,1820.1,1820.1,0.0,6,6.0,2025-08-09 19:19:53.929529,2025-08-09 19:19:53.929529,86,0,2770,56,M,Phoenix,Bronze,1
1,554.75,554.75,0.0,7,7.0,2024-11-08 19:19:53.939529,2024-11-08 19:19:53.939529,360,0,2771,48,F,New York,Silver,1
3,4640.3,1546.7666666666667,1715.61255536713,14,4.666666666666667,2025-03-14 19:19:53.939529,2025-07-25 19:19:53.930529,101,132,2773,64,F,New York,Gold,0
5,6529.34,1305.868,1434.2299652845074,24,4.8,2024-12-16 19:19:53.940529,2025-08-04 19:19:53.935529,91,230,2774,60,F,New York,Bronze,0
5,6310.54,1262.108,776.9373366752301,31,6.2,2025-01-29 19:19:53.927531,2025-11-01 19:19:53.934529,2,276,2775,67,M,Los Angeles,Gold,0
4,4734.23,1183.5575,676.8943860689544,22,5.5,2025-01-29 19:19:53.935529,2025-08-15 19:19:53.953922,80,198,2776,40,F,Phoenix,Bronze,0
1,887.1,887.1,0.0,5,5.0,2025-03-26 19:19:53.936529,2025-03-26 19:19:53.936529,222,0,2777,61,M,Chicago,Bronze,1
1,111.52,111.52,0.0,1,1.0,2024-11-22 19:19:53.927531,2024-11-22 19:19:53.927531,346,0,2778,55,F,Houston,Silver,1
2,2412.99,1206.495,707.0997101187356,11,5.5,2025-05-24 19:19:53.942531,2025-07-01 19:19:53.936529,125,37,2779,37,F,New York,Gold,1
5,9508.65,1901.73,960.2860158307002,24,4.8,2024-12-03 19:19:53.937529,2025-08-21 19:19:53.928529,74,260,2780,40,F,Phoenix,Gold,0
4,4337.58,1084.395,689.7138707947424,16,4.0,2025-03-04 19:19:53.933530,2025-08-29 19:19:53.933530,66,178,2781,79,M,New York,Gold,0
2,3755.3100000000004,1877.6550000000002,695.4324482291576,9,4.5,2025-05-14 19:19:53.950533,2025-06-20 19:19:53.934529,136,36,2782,62,M,New York,Silver,1
3,2724.0499999999997,908.0166666666665,1033.167109539078,9,3.0,2025-06-11 19:19:53.927531,2025-10-29 19:19:53.935529,5,140,2783,69,M,New York,Bronze,0
2,222.8,111.4,112.88252654862045,5,2.5,2024-12-27 19:19:53.933530,2025-05-03 19:19:53.928529,184,126,2784,33,M,New York,Silver,1
4,5086.54,1271.635,597.1951467485314,21,5.25,2024-12-09 19:19:53.952915,2025-05-02 19:19:53.934529,185,143,2785,67,M,New York,Bronze,0
3,2769.73,923.2433333333333,733.0399153070271,9,3.0,2024-11-29 19:19:53.939529,2025-05-04 19:19:53.930529,183,155,2786,59,F,Houston,Silver,1
3,2393.17,797.7233333333334,610.2158172592164,17,5.666666666666667,2025-01-06 19:19:53.935529,2025-05-07 19:19:53.940529,180,121,2787,77,M,Phoenix,Silver,0
3,5856.200000000001,1952.0666666666668,1498.7596667022146,20,6.666666666666667,2025-02-23 19:19:53.955921,2025-10-15 19:19:53.933530,19,233,2788,72,M,New York,Gold,0
1,1966.75,1966.75,0.0,5,5.0,2025-07-19 19:19:53.933530,2025-07-19 19:19:53.933530,107,0,2789,25,M,New York,Silver,1
1,280.62,280.62,0.0,2,2.0,2025-06-17 19:19:53.935529,2025-06-17 19:19:53.935529,139,0,2790,67,M,New York,Bronze,1
2,5074.67,2537.335,183.99625553255157,17,8.5,2025-01-21 19:19:53.939529,2025-10-03 19:19:53.927531,31,254,2791,38,F,New York,Silver,0
1,593.43,593.43,0.0,3,3.0,2025-04-05 19:19:53.931529,2025-04-05 19:19:53.931529,212,0,2792,18,M,Los Angeles,Silver,1
1,2503.55,2503.55,0.0,7,7.0,2024-11-30 19:19:53.933530,2024-11-30 19:19:53.933530,338,0,2793,72,F,Los Angeles,Bronze,1
4,4113.1900000000005,1028.2975000000001,489.35524842217995,27,6.75,2024-11-16 19:19:53.954921,2025-10-27 19:19:53.939529,7,344,2794,25,F,Chicago,Gold,0
1,561.63,561.63,0.0,3,3.0,2025-06-28 19:19:53.940529,2025-06-28 19:19:53.940529,128,0,2795,46,F,New York,Bronze,1
2,2721.75,1360.875,1387.3788600270657,10,5.0,2024-12-22 19:19:53.937529,2025-04-23 19:19:53.938529,194,122,2796,49,M,Chicago,Bronze,1
1,124.76,124.76,0.0,4,4.0,2025-07-01 19:19:53.935529,2025-07-01 19:19:53.935529,125,0,2797,55,F,Houston,Bronze,1
1,1700.72,1700.72,0.0,4,4.0,2025-10-02 19:19:53.928529,2025-10-02 19:19:53.928529,32,0,2798,22,M,Chicago,Silver,1
2,980.5999999999999,490.29999999999995,293.98671534611896,5,2.5,2025-02-21 19:19:53.934529,2025-09-09 19:19:53.933530,55,199,2799,64,M,Phoenix,Silver,1
2,1690.65,845.325,774.7274026714172,8,4.0,2025-04-15 19:19:53.935529,2025-06-15 19:19:53.936529,141,61,2800,39,M,Los Angeles,Bronze,1
4,4908.0,1227.0,1133.71745368941,15,3.75,2024-12-14 19:19:53.929529,2025-09-05 19:19:53.932529,59,265,2801,64,M,Los Angeles,Bronze,0
2,5137.37,2568.685,950.6979962375011,14,7.0,2025-04-23 19:19:53.933530,2025-04-29 19:19:53.950533,188,6,2802,51,M,New York,Gold,1
3,2368.31,789.4366666666666,890.607860527479,13,4.333333333333333,2025-02-07 19:19:53.944533,2025-10-20 19:19:53.939529,14,254,2804,72,F,Houston,Silver,0
2,788.71,394.355,252.57147117202297,8,4.0,2025-01-26 19:19:53.934529,2025-07-24 19:19:53.946533,102,179,2805,72,M,Houston,Silver,1
1,1330.42,1330.42,0.0,7,7.0,2025-02-18 19:19:53.935529,2025-02-18 19:19:53.935529,258,0,2806,43,F,Phoenix,Silver,1
4,6209.799999999999,1552.4499999999998,1258.3726425030065,20,5.0,2024-12-23 19:19:53.927531,2025-09-27 19:19:53.929529,37,278,2807,60,M,New York,Bronze,0
3,2540.07,846.69,40.63939345019805,9,3.0,2024-12-26 19:19:53.932529,2025-09-27 19:19:53.929529,37,274,2809,47,F,Houston,Gold,0
2,4137.84,2068.92,258.63137628679175,9,4.5,2024-12-05 19:19:53.938529,2025-07-21 19:19:53.935529,105,227,2810,67,F,Houston,Silver,0
7,7190.889999999999,1027.27,1179.8730036886739,31,4.428571428571429,2024-11-08 19:19:53.949532,2025-07-29 19:19:53.939529,97,262,2811,35,F,Houston,Silver,0
2,882.54,441.27,406.9116683016107,7,3.5,2024-12-01 19:19:53.928529,2025-05-09 19:19:53.927531,178,158,2812,34,F,Los Angeles,Bronze,1
2,2139.8500000000004,1069.9250000000002,750.5584928904608,13,6.5,2024-12-19 19:19:53.937529,2025-01-30 19:19:53.946533,277,42,2813,43,M,Chicago,Gold,1
1,195.2,195.2,0.0,2,2.0,2025-10-24 19:19:53.931529,2025-10-24 19:19:53.931529,10,0,2814,25,M,Chicago,Bronze,1
1,844.55,844.55,0.0,7,7.0,2025-09-19 19:19:53.928529,2025-09-19 19:19:53.928529,45,0,2815,64,F,New York,Silver,1
1,230.66,230.66,0.0,1,1.0,2025-09-23 19:19:53.942531,2025-09-23 19:19:53.942531,41,0,2816,57,M,Los Angeles,Silver,1
1,242.22,242.22,0.0,3,3.0,2025-07-25 19:19:53.927531,2025-07-25 19:19:53.927531,101,0,2817,66,F,Houston,Gold,1
5,5911.67,1182.334,1075.8073702015615,30,6.0,2024-11-21 19:19:53.950533,2025-11-04 19:19:53.930529,-1,347,2818,29,M,New York,Bronze,0
2,4413.04,2206.52,1381.2341020985543,12,6.0,2025-06-01 19:19:53.952915,2025-06-19 19:19:53.932529,137,17,2820,25,F,Phoenix,Silver,1
1,316.14,316.14,0.0,3,3.0,2025-04-12 19:19:53.935529,2025-04-12 19:19:53.935529,205,0,2822,63,M,New York,Silver,1
2,3430.16,1715.08,584.7348816344038,8,4.0,2025-06-20 19:19:53.931529,2025-09-22 19:19:53.943532,42,94,2823,21,M,Chicago,Silver,1
2,2748.86,1374.43,469.9007403697083,14,7.0,2025-02-12 19:19:53.930529,2025-04-16 19:19:53.940529,201,63,2824,50,F,Houston,Bronze,1
3,1343.22,447.74,252.36199951656744,15,5.0,2025-01-08 19:19:53.928529,2025-10-15 19:19:53.927531,19,279,2825,18,F,Phoenix,Gold,0
3,558.3,186.1,107.76497946921347,6,2.0,2024-12-06 19:19:53.938529,2025-07-12 19:19:53.943532,114,218,2826,36,M,Los Angeles,Gold,1
1,2136.64,2136.64,0.0,8,8.0,2025-10-23 19:19:53.935529,2025-10-23 19:19:53.935529,11,0,2828,33,M,New York,Bronze,1
3,7122.72,2374.2400000000002,1617.8554141826148,23,7.666666666666667,2025-06-17 19:19:53.935529,2025-07-18 19:19:53.933530,108,30,2829,31,M,Houston,Gold,0
2,1586.1599999999999,793.0799999999999,112.38755180178985,14,7.0,2024-12-01 19:19:53.936529,2025-01-13 19:19:53.950533,294,43,2830,70,M,New York,Silver,1
2,3462.6299999999997,1731.3149999999998,1076.4074397968457,7,3.5,2025-01-13 19:19:53.939529,2025-04-11 19:19:53.930529,206,87,2831,65,F,New York,Gold,1
4,3753.77,938.4425,703.5741929308758,25,6.25,2025-03-27 19:19:53.928529,2025-10-28 19:19:53.933530,6,215,2832,22,M,Houston,Silver,0
3,3460.13,1153.3766666666668,951.864613920138,13,4.333333333333333,2024-11-12 19:19:53.933530,2025-09-25 19:19:53.928529,39,316,2833,58,F,Phoenix,Gold,0
1,254.67,254.67,0.0,3,3.0,2025-05-08 19:19:53.939529,2025-05-08 19:19:53.939529,179,0,2834,43,F,Chicago,Gold,1
1,2169.02,2169.02,0.0,7,7.0,2025-05-27 19:19:53.932529,2025-05-27 19:19:53.932529,160,0,2835,79,M,Chicago,Bronze,1
2,4421.04,2210.52,626.8925879287456,10,5.0,2024-12-22 19:19:53.944533,2025-05-03 19:19:53.942531,184,131,2836,45,M,Los Angeles,Gold,1
2,944.03,472.015,412.81600992451826,3,1.5,2024-12-14 19:19:53.945531,2025-06-02 19:19:53.950533,154,170,2837,19,F,Phoenix,Gold,1
4,3993.7200000000003,998.4300000000001,1195.473126925068,24,6.0,2024-12-13 19:19:53.952915,2025-08-29 19:19:53.931529,66,258,2838,67,M,Los Angeles,Bronze,0
5,6955.3099999999995,1391.062,667.478712409617,22,4.4,2024-12-29 19:19:53.944533,2025-09-27 19:19:53.927531,37,271,2839,23,F,Chicago,Silver,0
2,977.83,488.915,351.01487724881406,5,2.5,2025-02-11 19:19:53.931529,2025-09-19 19:19:53.927531,45,219,2840,26,M,Houston,Gold,1
1,494.88,494.88,0.0,8,8.0,2025-04-27 19:19:53.951533,2025-04-27 19:19:53.951533,190,0,2841,50,M,New York,Gold,1
3,3794.8399999999997,1264.9466666666665,1212.7217325228955,22,7.333333333333333,2025-03-25 19:19:53.932529,2025-05-17 19:19:53.933530,170,53,2842,58,M,Chicago,Silver,0
2,2059.57,1029.785,1331.7154142120605,11,5.5,2024-12-02 19:19:53.936529,2025-11-04 19:19:53.939529,-1,337,2843,42,F,Phoenix,Bronze,0
2,2254.25,1127.125,202.42345825027294,10,5.0,2025-08-18 19:19:53.934529,2025-09-23 19:19:53.936529,41,36,2844,65,M,Chicago,Gold,1
4,2346.11,586.5275,481.2340850615218,21,5.25,2025-01-28 19:19:53.930529,2025-11-01 19:19:53.929529,2,276,2845,30,F,Phoenix,Bronze,0
1,154.25,154.25,0.0,5,5.0,2025-04-15 19:19:53.936529,2025-04-15 19:19:53.936529,202,0,2846,26,M,Phoenix,Silver,1
1,2109.54,2109.54,0.0,6,6.0,2025-10-09 19:19:53.948531,2025-10-09 19:19:53.948531,25,0,2847,70,F,Phoenix,Silver,1
2,2176.16,1088.08,730.6958634069308,9,4.5,2025-01-04 19:19:53.946533,2025-04-18 19:19:53.954921,199,104,2848,30,M,Los Angeles,Bronze,1
1,2068.64,2068.64,0.0,8,8.0,2024-12-02 19:19:53.929529,2024-12-02 19:19:53.929529,336,0,2849,48,F,Houston,Silver,1
4,4316.02,1079.005,805.8847266410583,17,4.25,2024-12-27 19:19:53.927531,2025-07-28 19:19:53.934529,98,213,2850,58,F,Chicago,Silver,0
5,6319.43,1263.886,972.46386011512,28,5.6,2025-03-20 19:19:53.950533,2025-09-24 19:19:53.942531,40,187,2851,28,F,Houston,Gold,0
1,554.49,554.49,0.0,3,3.0,2025-09-07 19:19:53.936529,2025-09-07 19:19:53.936529,57,0,2852,21,F,New York,Bronze,1
1,3079.04,3079.04,0.0,8,8.0,2025-01-27 19:19:53.930529,2025-01-27 19:19:53.930529,280,0,2853,51,F,Chicago,Gold,1
3,2723.8700000000003,907.9566666666668,1168.722361826509,10,3.3333333333333335,2024-12-27 19:19:53.936529,2025-07-27 19:19:53.928529,99,211,2854,78,F,Houston,Bronze,0
3,4362.52,1454.1733333333334,1256.8082797838872,13,4.333333333333333,2025-03-08 19:19:53.934529,2025-10-11 19:19:53.929529,23,216,2855,55,M,Houston,Gold,0
1,588.0,588.0,0.0,2,2.0,2025-06-14 19:19:53.946533,2025-06-14 19:19:53.946533,142,0,2856,63,F,New York,Silver,1
1,2140.74,2140.74,0.0,7,7.0,2025-08-14 19:19:53.931529,2025-08-14 19:19:53.931529,81,0,2857,21,F,Phoenix,Bronze,1
4,2633.12,658.28,800.8618608723978,23,5.75,2025-02-16 19:19:53.933530,2025-10-18 19:19:53.938529,16,244,2858,55,F,Chicago,Bronze,0
2,656.4,328.2,183.4234990397904,10,5.0,2025-01-13 19:19:53.937529,2025-09-04 19:19:53.942531,60,234,2861,51,M,Phoenix,Silver,1
1,514.86,514.86,0.0,6,6.0,2025-07-10 19:19:53.928529,2025-07-10 19:19:53.928529,116,0,2862,35,F,Chicago,Silver,1
1,1555.96,1555.96,0.0,7,7.0,2025-04-20 19:19:53.942531,2025-04-20 19:19:53.942531,197,0,2863,30,M,Chicago,Silver,1
2,2539.99,1269.995,256.02215226421316,15,7.5,2024-12-12 19:19:53.930529,2025-07-06 19:19:53.935529,120,206,2864,58,M,Chicago,Gold,0
